engine_capacity,cylinder,horse_power,top_speed,seats,brand,country,price_in_usd
-0.25904800045857534,-0.6755510233587402,-0.9721141668880757,-0.7365973449592451,-0.06572421689895393,0.985797914847622,-1.143746122301445,-0.2072467260374387
-0.9357457910090844,-0.6755510233587402,-0.7355358893901983,-0.4919865174385995,-0.06572421689895393,-0.3049572397482981,0.3363039063112838,-0.48666180453674573
-0.6349912174310804,-0.6755510233587402,-0.895386076888764,-0.6632140967030514,-0.06572421689895393,0.7187451242415696,-1.6370961318390211,-0.4984032550161686
-0.3342366438530764,-0.6755510233587402,-0.7866879493897393,-0.5409086829427286,1.1590567585769707,0.7187451242415696,1.3230039253864363,-0.44795477368564374
0.3424611466974326,0.42274172286469613,0.4793255355989019,1.22028927520592,-0.06572421689895393,0.006604349292096438,-0.15704610322629242,-0.1597157457787802
-0.9357457910090844,-0.6755510233587402,-1.1511463768864694,-0.7365973449592451,-0.06572421689895393,1.2083419070193324,-0.6503961127638687,-0.4557364057120309
-2.1387640853211005,-0.6755510233587402,-0.22401528939478768,-0.2229146071658893,-0.06572421689895393,0.94128911641328,0.3363039063112838,-0.2072467260374387
0.8687816504589398,1.5210344690881326,1.9819172980854205,2.0764271715281795,-0.06572421689895393,-1.6402211927785602,0.8296539158488601,-0.2072467260374387
-1.0109344344035855,-0.6755510233587402,-0.9081740918886494,-1.2258190000005365,-0.06572421689895393,-0.4384836350513243,-0.15704610322629242,-0.5323406635959074
0.4928384334864348,0.42274172286469613,1.0228161730940257,-0.8589027587195679,1.1590567585769707,0.2736571398981489,1.3230039253864363,0.435972484062496
-0.6349912174310804,-0.6755510233587402,-0.24319731189461558,0.7310676201646287,-0.6781147046369163,-1.6402211927785602,0.3363039063112838,-0.10392303586855042
0.4928384334864348,-0.6755510233587402,0.4793255355989019,-1.470429827521182,1.771447246314933,-0.7055364256573767,0.3363039063112838,-0.21023936049860464
-0.9357457910090844,-0.6755510233587402,-0.722747874390313,-0.4675254346865349,-0.06572421689895393,0.006604349292096438,1.3230039253864363,-0.38812560577308414
0.8687816504589398,1.5210344690881326,1.3616985705909852,2.2965769162967606,-1.902895680112841,-1.6847299912129023,-0.15704610322629242,1.125060106921644
-0.3342366438530764,-0.6755510233587402,-0.7675059268899115,-0.7610584277113097,1.1590567585769707,0.006604349292096438,0.8296539158488601,-0.4528245896785265
-2.1387640853211005,1.5210344690881326,3.605995203070849,-0.2229146071658893,-1.2905051923748785,-1.2396420068694816,1.3230039253864363,-0.2072467260374387
-0.25904800045857534,-0.6755510233587402,-0.4478055518927798,-0.2229146071658893,2.9962282217908576,-1.373168402172508,-1.143746122301445,-0.6226169518259266
0.4928384334864348,0.42274172286469613,-0.025801056896566064,0.24184596512333742,-0.06572421689895393,-0.3049572397482981,1.3230039253864363,-0.2072467260374387
-0.3342366438530764,-0.6755510233587402,-0.863416039389051,-1.1035135862402137,-0.06572421689895393,-0.6165188287886926,0.3363039063112838,-0.4733722639579889
1.846234014587453,1.5210344690881326,0.41538546059947556,-1.1768968344964073,2.3838377340528956,-1.1061156115664554,-0.15704610322629242,-0.2072467260374387
-0.6349912174310804,-0.6755510233587402,-0.5884737168915177,-0.4919865174385995,-0.6781147046369163,-0.6610276272230347,-0.15704610322629242,-0.41883327857742353
1.1695362240369442,1.5210344690881326,1.5343367730894364,0.7310676201646287,-0.6781147046369163,-1.462185999041192,-0.6503961127638687,0.9750972902505647
0.11689521651392973,0.42274172286469613,0.7031157980968941,0.41307354438778937,1.1590567585769707,-0.7055364256573767,-0.6503961127638687,-0.2072467260374387
-0.25904800045857534,-0.6755510233587402,-0.5501096718918619,-0.3207589381741475,-0.06572421689895393,0.2291483414638068,-0.6503961127638687,-0.1884719435611981
0.5680270768809359,0.42274172286469613,-0.00022502689679553274,-0.7365973449592451,-0.06572421689895393,-0.0824132475765877,-0.15704610322629242,-0.33952448435583343
-0.6349912174310804,-0.6755510233587402,-0.6396257768910588,0.48645679264398306,-0.06572421689895393,-1.6402211927785602,0.8296539158488601,-0.2450623379821712
-0.10867071366957318,-0.6755510233587402,-0.9081740918886494,-1.5682741585294402,5.445790172742706,0.05111314772643851,1.3230039253864363,-0.47160816565107433
-1.0861230777980866,-0.6755510233587402,-1.2726325193853794,-1.2258190000005365,-0.06572421689895393,1.4308858991910427,-0.6503961127638687,-0.5385428774409291
-2.1387640853211005,-0.6755510233587402,-0.4222295218930093,0.38861246163572477,-0.06572421689895393,0.5852187289385434,-0.15704610322629242,-0.2072467260374387
0.8687816504589398,1.5210344690881326,1.6110648630887479,1.7095109302472111,-0.06572421689895393,-1.5512035959098762,0.3363039063112838,1.8363498886299394
-0.3342366438530764,-0.6755510233587402,-0.7675059268899115,-0.7610584277113097,1.1590567585769707,0.006604349292096438,0.3363039063112838,-0.4388194584532213
0.5680270768809359,0.42274172286469613,0.12765512310205712,-0.24737568991795386,1.1590567585769707,-0.5275012319200084,0.3363039063112838,-0.28466078773964265
0.3424611466974326,0.42274172286469613,-0.038589071896451325,0.3641513788836602,-0.06572421689895393,0.006604349292096438,-0.6503961127638687,-0.31364229888482154
-0.9357457910090844,-0.6755510233587402,-1.1191763393867562,-0.8344416759675034,-0.06572421689895393,-1.1061156115664554,0.8296539158488601,-0.2072467260374387
0.4928384334864348,-0.6755510233587402,0.4793255355989019,-1.470429827521182,1.771447246314933,-0.7055364256573767,-0.6503961127638687,0.05283459055877225
-1.0109344344035855,-1.2246973964704584,-0.984902181887961,-0.12507027615763103,-0.6781147046369163,-1.462185999041192,0.8296539158488601,-0.19733317205192738
0.11689521651392973,-0.6755510233587402,0.3194753481003361,0.7310676201646287,-0.06572421689895393,-0.12692204601092977,-1.6370961318390211,0.21642911557740135
-0.6349912174310804,-0.6755510233587402,-0.24319731189461558,-0.4919865174385995,-0.06572421689895393,-0.5275012319200084,0.8296539158488601,-0.31384848888164024
0.11689521651392973,0.42274172286469613,0.7031157980968941,-0.296297855422083,-0.06572421689895393,0.18463954302946473,1.3230039253864363,0.14641322512568705
0.11689521651392973,0.42274172286469613,0.7031157980968941,0.7310676201646287,1.1590567585769707,0.2736571398981489,-0.6503961127638687,-0.2072467260374387
0.6432157202754369,0.42274172286469613,0.24274725810102452,0.7310676201646287,-1.902895680112841,0.8077627211102537,-0.6503961127638687,-0.2072467260374387
0.8687816504589398,-0.6755510233587402,2.621318048079684,-0.2229146071658893,-0.6781147046369163,0.5852187289385434,-0.15704610322629242,0.47568608712070454
0.11689521651392973,0.42274172286469613,0.10207909310228659,0.7310676201646287,-0.6781147046369163,-1.462185999041192,0.3363039063112838,0.02099864557176334
-0.9357457910090844,-0.6755510233587402,-0.7355358893901983,-0.36968110367827667,-0.06572421689895393,-0.3049572397482981,-1.6370961318390211,-0.2072467260374387
-0.6349912174310804,-0.6755510233587402,-0.4478055518927798,0.3152292133795311,-0.06572421689895393,-1.6402211927785602,0.8296539158488601,-0.2815611119288282
-1.0109344344035855,-1.2246973964704584,-0.984902181887961,-0.4919865174385995,-0.06572421689895393,0.6742363258072275,0.8296539158488601,-0.2815611119288282
0.11689521651392973,0.42274172286469613,1.0228161730940257,2.1498104197843735,-0.6781147046369163,0.94128911641328,1.3230039253864363,-0.2072467260374387
-0.6349912174310804,-0.6755510233587402,-0.7035658518904851,-0.296297855422083,-0.06572421689895393,1.608921092928411,-1.6370961318390211,-0.2072467260374387
1.4702907976149477,0.42274172286469613,-0.06416510189622186,-0.7365973449592451,1.1590567585769707,0.8077627211102537,1.3230039253864363,-0.2462052539805008
-0.6349912174310804,-0.6755510233587402,-0.895386076888764,-0.7855195104633742,-0.06572421689895393,1.3863771007567007,0.3363039063112838,-0.44945109091622665
-0.6349912174310804,-0.6755510233587402,-0.7802939418897967,-0.4919865174385995,-0.06572421689895393,1.564412294494069,0.3363039063112838,-0.4733722639579889
2.5229318051379623,1.5210344690881326,3.241536775574119,2.6145709920736,-0.06572421689895393,-0.9280804178290871,0.3363039063112838,0.3745004249666936
2.297365874954459,3.7176199615350054,1.9179772230859942,2.687954240329794,-0.6781147046369163,-1.6847299912129023,-1.6370961318390211,1.798301509818685
0.11689521651392973,0.42274172286469613,0.7031157980968941,0.7310676201646287,1.1590567585769707,0.2736571398981489,-1.6370961318390211,-0.2072467260374387
-0.25904800045857534,-0.6755510233587402,0.06371504810263079,0.7310676201646287,-0.06572421689895393,1.3863771007567007,0.3363039063112838,-0.2072467260374387
-0.10867071366957318,-0.6755510233587402,-0.8058699718895672,-1.3481244137608592,-0.06572421689895393,1.564412294494069,0.8296539158488601,-0.46124738366621654
-0.6349912174310804,-0.6755510233587402,-0.773899934389854,-0.9812081724798908,-0.6781147046369163,0.2291483414638068,-0.6503961127638687,-0.21824521009528444
-0.10867071366957318,-0.6755510233587402,-0.8058699718895672,-1.2258190000005365,-1.2905051923748785,1.564412294494069,-0.6503961127638687,-0.41882300569333986
-1.0861230777980866,-0.6755510233587402,-1.074418286887158,-0.19845352441382472,-0.06572421689895393,-1.6402211927785602,0.3363039063112838,-0.42287200975871314
0.4928384334864348,0.42274172286469613,-0.00022502689679553274,-0.24737568991795386,1.1590567585769707,-1.7737475880815865,-0.15704610322629242,-0.15638903461176726
1.846234014587453,1.5210344690881326,0.41538546059947556,-1.1035135862402137,2.3838377340528956,-1.1061156115664554,0.8296539158488601,-0.17318782928721582
-0.6349912174310804,-0.6755510233587402,-0.5692916943916898,-0.2229146071658893,1.1590567585769707,0.7632539226759116,0.8296539158488601,0.19853814536950637
-0.6349912174310804,-0.6755510233587402,-0.2559853268945008,-0.4919865174385995,-0.06572421689895393,0.2736571398981489,-0.6503961127638687,-0.2072467260374387
-0.9357457910090844,-0.6755510233587402,-1.0616302718872725,-0.2229146071658893,2.9962282217908576,0.006604349292096438,0.3363039063112838,-0.5026092532312538
0.11689521651392973,0.42274172286469613,1.0228161730940257,-0.2229146071658893,0.5466662708390084,1.608921092928411,1.3230039253864363,-0.08914673133004193
-0.6349912174310804,-0.6755510233587402,-0.31353139439398453,0.24184596512333742,-0.06572421689895393,0.2291483414638068,-1.6370961318390211,-0.17496199227611223
0.4928384334864348,0.42274172286469613,0.15323115310182764,0.24184596512333742,-0.6781147046369163,0.2291483414638068,0.8296539158488601,-0.09906724219554315
0.11689521651392973,0.42274172286469613,0.44735549809918873,-0.24737568991795386,-0.06572421689895393,0.18463954302946473,-1.6370961318390211,0.3142768925407797
-0.6349912174310804,-0.6755510233587402,-0.2687733418943861,-0.002764862397308223,-0.06572421689895393,0.8077627211102537,0.3363039063112838,-0.3962929286011996
-0.9357457910090844,-0.6755510233587402,-1.1511463768864694,-0.7855195104633742,-0.06572421689895393,1.2083419070193324,1.3230039253864363,-0.48273917363480634
0.11689521651392973,0.42274172286469613,0.19159519810148345,0.7310676201646287,-0.06572421689895393,-1.462185999041192,-1.6370961318390211,0.28981494829993515
-0.6349912174310804,-0.6755510233587402,-0.9593261518881904,-0.3207589381741475,-0.06572421689895393,1.0748155117163063,1.3230039253864363,-0.48413054963277286
0.11689521651392973,0.42274172286469613,0.8949360230951731,1.5872055164868883,-0.06572421689895393,0.4071835352011751,0.8296539158488601,0.5214119148976261
-0.9357457910090844,-0.6755510233587402,-1.0999943168869284,-0.9812081724798908,-0.06572421689895393,0.8077627211102537,-1.6370961318390211,-0.2072467260374387
-1.3868776513760905,-1.2246973964704584,-0.7035658518904851,-0.2229146071658893,3.60861870952882,0.8077627211102537,1.3230039253864363,-0.2072467260374387
0.8687816504589398,0.42274172286469613,-0.3518954393936403,-0.8099805932154388,1.1590567585769707,1.564412294494069,0.8296539158488601,-0.29840669990420843
-0.3342366438530764,-0.6755510233587402,-0.7035658518904851,-1.1035135862402137,-0.06572421689895393,-0.0824132475765877,-0.6503961127638687,-0.2072467260374387
0.4928384334864348,-0.6755510233587402,0.6072056855977546,-0.8589027587195679,1.771447246314933,-0.7055364256573767,0.8296539158488601,-0.014839302318642314
0.11689521651392973,0.42274172286469613,0.44735549809918873,-0.24737568991795386,-0.06572421689895393,0.18463954302946473,0.8296539158488601,0.1873077533859196
0.4928384334864348,-0.6755510233587402,0.4793255355989019,-1.470429827521182,1.771447246314933,-0.7055364256573767,0.3363039063112838,-0.07734395471103682
-0.03348207027507243,-0.6755510233587402,-0.7419298968901409,-1.470429827521182,-1.2905051923748785,1.564412294494069,0.8296539158488601,-0.40228782575238603
-0.6349912174310804,-0.6755510233587402,-0.4222295218930093,-0.24737568991795386,-0.06572421689895393,-0.34946603818264016,1.3230039253864363,-0.3409579594420196
0.4928384334864348,-0.6755510233587402,-0.013013041896680799,-0.4919865174385995,-0.06572421689895393,-0.7055364256573767,-0.15704610322629242,-0.34268485996449577
-1.0109344344035855,-0.6755510233587402,-0.7483239043900836,-0.12507027615763103,-0.06572421689895393,0.6297275273728855,0.8296539158488601,-0.2072467260374387
-0.25904800045857534,-0.6755510233587402,-0.5053516193922635,0.0461573031068209,-0.06572421689895393,0.5852187289385434,-1.143746122301445,-0.396406247007736
-0.25904800045857534,-0.6755510233587402,-0.7675059268899115,-0.7365973449592451,-0.06572421689895393,1.608921092928411,0.8296539158488601,-0.436259761502736
0.11689521651392973,-0.6755510233587402,0.3194753481003361,0.7310676201646287,-0.06572421689895393,-0.12692204601092977,0.3363039063112838,0.21954438181838967
-0.6349912174310804,-0.6755510233587402,0.06371504810263079,1.3425946889662428,-1.902895680112841,0.94128911641328,1.3230039253864363,-0.011340985523755013
-0.4094252872475775,-0.6755510233587402,0.12765512310205712,0.48645679264398306,-0.6781147046369163,-0.7055364256573767,-1.6370961318390211,-0.21301390553964833
0.11689521651392973,0.42274172286469613,0.3834154230997624,0.7555287029166933,-0.06572421689895393,0.4071835352011751,0.8296539158488601,-0.2072467260374387
-0.6349912174310804,-0.6755510233587402,-0.5756857018916325,0.41307354438778937,-0.06572421689895393,-0.12692204601092977,-1.6370961318390211,-0.22932186836687798
-0.25904800045857534,-0.6755510233587402,-1.1511463768864694,-1.2258190000005365,-0.06572421689895393,-1.1061156115664554,-1.143746122301445,-0.6471912018079955
-0.6349912174310804,-0.6755510233587402,-0.3518954393936403,0.5109178753960476,-0.06572421689895393,-0.12692204601092977,-1.6370961318390211,-0.12060211618534647
0.11689521651392973,0.42274172286469613,0.3834154230997624,1.1469060269497262,-0.06572421689895393,0.4071835352011751,-1.6370961318390211,0.33058485536800947
-0.6349912174310804,-0.6755510233587402,-0.287955364394214,0.7310676201646287,-0.6781147046369163,0.5852187289385434,-1.6370961318390211,0.07781143154594858
-0.25904800045857534,-0.12640465024702202,0.7031157980968941,1.4649001027265656,-0.06572421689895393,-1.6402211927785602,1.3230039253864363,-0.2072467260374387
-1.2365003645870885,-1.2246973964704584,-0.863416039389051,-0.296297855422083,-0.06572421689895393,0.8967803179789379,-1.6370961318390211,-0.4034093715475554
-0.9357457910090844,-0.6755510233587402,-1.0680242793872152,-0.4919865174385995,-0.06572421689895393,-0.39397483661698224,-0.6503961127638687,-0.2072467260374387
0.8687816504589398,0.42274172286469613,-0.12171116939570555,-0.4919865174385995,1.771447246314933,1.564412294494069,-0.6503961127638687,-0.08146532475470836
-0.9357457910090844,-0.6755510233587402,-0.722747874390313,0.0461573031068209,-0.06572421689895393,-1.462185999041192,1.3230039253864363,-0.13072104614928104
-0.25904800045857534,-0.6755510233587402,-1.1511463768864694,-0.7855195104633742,-0.06572421689895393,1.2083419070193324,-1.143746122301445,-0.6135405328627
0.7184043636699377,1.5210344690881326,1.6622169230882888,1.7584330957513403,-0.06572421689895393,0.4071835352011751,1.3230039253864363,-0.2072467260374387
0.8687816504589398,-0.6755510233587402,0.6711457605971809,-0.2229146071658893,3.60861870952882,0.8077627211102537,0.3363039063112838,-0.2072467260374387
-0.6349912174310804,-0.6755510233587402,-0.5053516193922635,0.24184596512333742,-0.06572421689895393,0.5852187289385434,1.3230039253864363,-0.2016812220455727
-0.3342366438530764,-0.6755510233587402,-0.7355358893901983,-0.9322860069757616,2.3838377340528956,-0.3049572397482981,1.3230039253864363,-0.3392048256845818
0.04170657311942865,0.42274172286469613,1.0995442630933372,1.3425946889662428,-0.06572421689895393,0.94128911641328,0.8296539158488601,0.6662839714858955
-1.0109344344035855,-0.6755510233587402,-0.863416039389051,-0.9812081724798908,-0.06572421689895393,1.2528507054536744,1.3230039253864363,-0.2072467260374387
-0.25904800045857534,-0.6755510233587402,-1.1511463768864694,-0.5653697656947931,-0.06572421689895393,1.1638331085849902,-1.143746122301445,-0.6155986777523206
-1.0109344344035855,-0.6755510233587402,-1.1639343918863547,-0.4919865174385995,-0.06572421689895393,0.4962011320698592,0.3363039063112838,-0.4986223910576268
1.3199135108259457,1.5210344690881326,0.012562988103089732,-1.0545914207360845,1.1590567585769707,0.2291483414638068,0.3363039063112838,-0.10392303586855042
0.11689521651392973,0.42274172286469613,0.10207909310228659,0.7310676201646287,-0.06572421689895393,-1.462185999041192,0.8296539158488601,0.1592317734269527
-1.0109344344035855,-0.6755510233587402,-0.9337501218884199,-0.2229146071658893,4.221009197266782,-0.3049572397482981,-1.6370961318390211,-0.5133250410030837
-0.25904800045857534,1.5210344690881326,1.6622169230882888,2.1008882542802443,-0.6781147046369163,0.94128911641328,-1.143746122301445,0.28620014522869264
-0.6349912174310804,-0.6755510233587402,0.06371504810263079,-0.7121362622071805,-0.06572421689895393,0.18463954302946473,-0.15704610322629242,0.008283168155376787
-0.25904800045857534,-0.6755510233587402,-0.27516734939432874,0.24184596512333742,-0.06572421689895393,1.6534298913627532,-1.143746122301445,-0.5404763892811719
-1.2365003645870885,-1.2246973964704584,-1.3685426318845189,-1.2258190000005365,-0.06572421689895393,0.7187451242415696,1.3230039253864363,-0.5859792726839208
-1.0861230777980866,-0.6755510233587402,-1.2150864518858957,-0.9078249242236971,-0.06572421689895393,0.006604349292096438,1.3230039253864363,-0.5498034967367917
0.3424611466974326,0.42274172286469613,0.17880718310159818,0.41307354438778937,1.1590567585769707,-0.7055364256573767,-0.15704610322629242,-0.2072467260374387
0.6432157202754369,0.42274172286469613,0.24274725810102452,0.7310676201646287,-1.902895680112841,0.8077627211102537,0.8296539158488601,-0.2072467260374387
0.11689521651392973,0.42274172286469613,1.3105465105914442,-0.2229146071658893,0.5466662708390084,0.18463954302946473,-0.6503961127638687,0.6730723690935742
-0.6349912174310804,-0.6755510233587402,-0.895386076888764,-0.6632140967030514,-0.06572421689895393,0.7187451242415696,-0.15704610322629242,-0.5057269742598034
-1.0109344344035855,-0.6755510233587402,-0.5884737168915177,-0.6142919311989223,-0.06572421689895393,-0.39397483661698224,-1.6370961318390211,-0.2072467260374387
-0.6349912174310804,-0.6755510233587402,-0.23680330439467293,-0.2229146071658893,1.1590567585769707,0.2736571398981489,-1.6370961318390211,-0.3081436886984884
-1.2365003645870885,-0.6755510233587402,-1.3173905718849779,-1.4459687447691174,-0.06572421689895393,0.006604349292096438,0.3363039063112838,-0.5743727723565404
-0.25904800045857534,-0.6755510233587402,-0.40944150689312403,-0.24737568991795386,1.1590567585769707,0.4962011320698592,-1.6370961318390211,-0.3434776081574861
-0.6349912174310804,-0.6755510233587402,-0.2559853268945008,-0.4919865174385995,-0.06572421689895393,-0.7055364256573767,-1.6370961318390211,-0.38981940252486397
-2.1387640853211005,-0.6755510233587402,-0.22401528939478768,-0.2229146071658893,-0.06572421689895393,0.6742363258072275,-0.15704610322629242,-0.2072467260374387
0.7184043636699377,0.42274172286469613,-0.31353139439398453,-0.9812081724798908,-0.06572421689895393,0.7187451242415696,-0.6503961127638687,-0.3422845900768808
-0.6349912174310804,-0.6755510233587402,-0.3455014318936977,-0.4919865174385995,-0.06572421689895393,0.18463954302946473,-1.6370961318390211,-0.2021419303214951
-0.6349912174310804,-0.6755510233587402,-0.6268377618911736,0.1195405513630146,-0.06572421689895393,-1.462185999041192,1.3230039253864363,-0.18025403167688853
-1.0109344344035855,-0.6755510233587402,-1.1895104218861252,-1.3481244137608592,-0.06572421689895393,1.4308858991910427,1.3230039253864363,-0.5442379927449258
0.5680270768809359,0.42274172286469613,0.12765512310205712,-0.24737568991795386,1.1590567585769707,-0.5275012319200084,0.3363039063112838,-0.18897609557259382
-0.6349912174310804,-0.6755510233587402,-0.24319731189461558,-0.24737568991795386,-0.06572421689895393,-1.6402211927785602,0.3363039063112838,0.007709104993006502
0.8687816504589398,-0.6755510233587402,2.058645388084732,0.7310676201646287,-0.06572421689895393,0.5852187289385434,0.3363039063112838,-0.056080689785026006
1.3951021542204471,1.5210344690881326,0.8949360230951731,2.0764271715281795,-1.902895680112841,-1.6847299912129023,-1.6370961318390211,0.8932095729074352
-0.6349912174310804,-0.6755510233587402,-0.6396257768910588,0.48645679264398306,-0.6781147046369163,-1.6402211927785602,-0.15704610322629242,-0.17302259044683227
0.5680270768809359,0.42274172286469613,-0.00022502689679553274,-0.7365973449592451,-0.06572421689895393,-0.0824132475765877,0.3363039063112838,-0.18631818745684242
-1.0861230777980866,-0.6755510233587402,-0.895386076888764,-0.6387530139509868,1.1590567585769707,1.2083419070193324,1.3230039253864363,-0.2990775419032279
-0.25904800045857534,-0.6755510233587402,-0.7163538668903704,-0.7365973449592451,1.1590567585769707,0.006604349292096438,1.3230039253864363,-0.41066589694014144
-0.6349912174310804,-0.6755510233587402,-0.24319731189461558,0.7310676201646287,-0.06572421689895393,-1.6402211927785602,-0.15704610322629242,0.0032931014048572732
0.4928384334864348,0.42274172286469613,-0.12171116939570555,-0.7365973449592451,1.1590567585769707,0.8077627211102537,1.3230039253864363,-0.2072467260374387
-1.2365003645870885,-0.6755510233587402,-1.330178586884863,-1.3481244137608592,-0.06572421689895393,1.4308858991910427,1.3230039253864363,-0.531437333563634
0.11689521651392973,0.42274172286469613,0.5560536255982135,0.7310676201646287,-0.06572421689895393,-0.12692204601092977,-1.6370961318390211,0.05063149350056571
-1.0861230777980866,-0.6755510233587402,-0.895386076888764,-0.24737568991795386,-0.06572421689895393,-1.6402211927785602,0.8296539158488601,-0.30121429790010507
-0.25904800045857534,-0.6755510233587402,-0.6524137918909441,-0.002764862397308223,-0.06572421689895393,0.8077627211102537,0.3363039063112838,-0.3750296636751887
1.62066808440395,1.5210344690881326,1.6622169230882888,1.4649001027265656,-0.06572421689895393,-0.12692204601092977,-1.6370961318390211,0.966595405629969
-0.25904800045857534,-1.2246973964704584,-1.1511463768864694,-0.8099805932154388,-0.06572421689895393,0.8522715195445958,-1.143746122301445,-0.622804243010882
-0.9357457910090844,-0.6755510233587402,-1.0999943168869284,-0.9812081724798908,-0.06572421689895393,-0.17143084444527185,1.3230039253864363,-0.5575952023254042
0.4928384334864348,-0.6755510233587402,0.843783963095632,-1.2258190000005365,-0.06572421689895393,-0.7055364256573767,-0.6503961127638687,0.33057760738453057
-0.6349912174310804,-0.6755510233587402,-0.863416039389051,-0.687675179455116,-0.06572421689895393,0.4962011320698592,0.3363039063112838,-0.41622723946933476
-0.9357457910090844,-0.6755510233587402,-1.0999943168869284,-0.9812081724798908,-0.06572421689895393,0.8077627211102537,-0.15704610322629242,-0.2072467260374387
-0.6349912174310804,-0.6755510233587402,-0.24319731189461558,-0.24737568991795386,-0.06572421689895393,-1.6402211927785602,-0.15704610322629242,0.13968825925239056
-1.0861230777980866,-0.6755510233587402,-0.895386076888764,-0.3941421864303412,-0.06572421689895393,-1.6402211927785602,-1.6370961318390211,-0.3353236267438713
-0.25904800045857534,-0.6755510233587402,-0.7802939418897967,-1.470429827521182,-0.06572421689895393,0.8077627211102537,-0.15704610322629242,-0.45246632847592505
-1.0109344344035855,-0.6755510233587402,-1.1895104218861252,-1.3481244137608592,-0.06572421689895393,1.4308858991910427,-0.6503961127638687,-0.5134706529911722
-0.9357457910090844,-0.6755510233587402,-1.1191763393867562,-1.4459687447691174,-0.06572421689895393,1.0748155117163063,1.3230039253864363,-0.5024967128059307
0.11689521651392973,0.42274172286469613,0.3834154230997624,1.1469060269497262,-0.06572421689895393,0.4071835352011751,-0.15704610322629242,0.10642114758226051
-0.25904800045857534,-0.6755510233587402,0.3834154230997624,1.5872055164868883,-1.902895680112841,0.94128911641328,0.3363039063112838,0.013024921224509298
0.5680270768809359,0.42274172286469613,-0.00022502689679553274,-0.7365973449592451,-0.06572421689895393,-0.0824132475765877,1.3230039253864363,-0.32718333706215125
-0.25904800045857534,-0.6755510233587402,-1.227874466885781,-0.9812081724798908,-0.06572421689895393,-0.3049572397482981,-1.143746122301445,-0.62959406300174
0.4928384334864348,0.42274172286469613,0.10207909310228659,0.7310676201646287,-1.902895680112841,0.5852187289385434,0.3363039063112838,-0.0746860465952855
0.11689521651392973,0.42274172286469613,0.6072056855977546,1.7339720129992757,-0.6781147046369163,0.94128911641328,-0.6503961127638687,0.5486541805034435
1.7710453711929521,2.6193272153115688,1.5982768480888625,2.516726661065342,-1.902895680112841,-1.6402211927785602,-0.15704610322629242,0.8283174708240835
-1.0109344344035855,-0.6755510233587402,-1.0936003093869857,-0.7365973449592451,-0.06572421689895393,-0.39397483661698224,0.8296539158488601,-0.2072467260374387
-0.25904800045857534,-0.6755510233587402,-0.8058699718895672,-1.2258190000005365,-0.06572421689895393,-0.7055364256573767,0.3363039063112838,-0.2072467260374387
1.7710453711929521,3.7176199615350054,2.621318048079684,-0.2229146071658893,-1.2905051923748785,-1.6847299912129023,0.3363039063112838,2.032211137679657
2.146988588165457,1.5210344690881326,0.46014351309907403,-0.002764862397308223,1.771447246314933,1.564412294494069,-0.6503961127638687,0.270069063965188
-0.25904800045857534,-0.6755510233587402,-0.8122639793895099,-0.4675254346865349,-0.06572421689895393,0.8522715195445958,-1.143746122301445,-0.5919300115216847
0.4928384334864348,0.42274172286469613,0.15323115310182764,0.24184596512333742,-0.6781147046369163,0.2291483414638068,0.3363039063112838,-0.10392303586855042
